tx_id,sender_account_id,receiver_account_id,amount,timestamp,is_fraud,case_id,is_synthetic
TX-003640,ACC-00770,ACC-00075,385.89,2026-08-28 04:00:00,0,,True
TX-003641,ACC-00477,ACC-00463,445.78,2026-08-18 08:00:00,0,,True
TX-003642,ACC-00667,ACC-00339,45.78,2026-08-20 18:00:00,0,,True
TX-003643,ACC-00348,ACC-00465,268.58,2026-08-18 13:00:00,0,,True
TX-003644,ACC-00840,ACC-00972,221.87,2026-09-10 00:00:00,0,,True
TX-003645,ACC-00589,ACC-00301,13.11,2026-08-15 00:00:00,0,,True
TX-003646,ACC-00020,ACC-00009,120.36,2026-08-28 08:00:00,0,,True
TX-003647,ACC-00266,ACC-00877,119.22,2026-08-20 02:00:00,0,,True
TX-003648,ACC-00546,ACC-00469,330.27,2026-09-03 18:00:00,0,,True
TX-003649,ACC-00948,ACC-00364,447.69,2026-08-18 18:00:00,0,,True
TX-003650,ACC-00157,ACC-00194,388.77,2026-09-04 03:00:00,0,,True
TX-003651,ACC-00186,ACC-00104,22.85,2026-08-22 11:00:00,0,,True
TX-003652,ACC-00799,ACC-00131,274.64,2026-08-11 10:00:00,0,,True
TX-003653,ACC-00336,ACC-00892,164.51,2026-09-02 15:00:00,0,,True
TX-003654,ACC-00214,ACC-00207,158.44,2026-08-28 04:00:00,0,,True
TX-003655,ACC-00239,ACC-00959,460.74,2026-08-17 01:00:00,0,,True
TX-003656,ACC-00028,ACC-00141,440.04,2026-08-10 22:00:00,0,,True
TX-003657,ACC-00127,ACC-00855,474.53,2026-09-09 22:00:00,0,,True
TX-003658,ACC-00889,ACC-00762,428.55,2026-09-04 00:00:00,0,,True
TX-003659,ACC-00051,ACC-00458,224.89,2026-09-04 06:00:00,0,,True
TX-003660,ACC-00790,ACC-00390,299.21,2026-09-07 10:00:00,0,,True
TX-003661,ACC-00993,ACC-00180,258.28,2026-08-22 13:00:00,0,,True
TX-003662,ACC-00529,ACC-00125,89.81,2026-09-04 09:00:00,0,,True
TX-003663,ACC-00964,ACC-00501,372.91,2026-08-29 13:00:00,0,,True
TX-003664,ACC-00325,ACC-00426,103.58,2026-09-07 20:00:00,0,,True
TX-003665,ACC-00369,ACC-00490,135.09,2026-09-06 22:00:00,0,,True
TX-003666,ACC-00017,ACC-00008,196.21,2026-08-28 00:00:00,0,,True
TX-003667,ACC-00985,ACC-00879,59.03,2026-08-30 03:00:00,0,,True
TX-003668,ACC-00857,ACC-00067,222.73,2026-08-13 16:00:00,0,,True
TX-003669,ACC-00308,ACC-00235,499.86,2026-09-07 16:00:00,0,,True
TX-003670,ACC-00660,ACC-00830,200.95,2026-08-26 12:00:00,0,,True
TX-003671,ACC-00975,ACC-00988,144.61,2026-08-21 02:00:00,0,,True
TX-003672,ACC-00047,ACC-00145,425.23,2026-09-04 18:00:00,0,,True
TX-003673,ACC-00010,ACC-00132,264.12,2026-09-05 14:00:00,0,,True
TX-003674,ACC-00482,ACC-00781,29.11,2026-08-22 06:00:00,0,,True
TX-003675,ACC-00888,ACC-00758,333.87,2026-08-29 17:00:00,0,,True
TX-003676,ACC-00425,ACC-00844,87.17,2026-09-05 07:00:00,0,,True
TX-003677,ACC-00959,ACC-00532,483.0,2026-08-17 15:00:00,0,,True
TX-003678,ACC-00186,ACC-00374,440.75,2026-09-07 07:00:00,0,,True
TX-003679,ACC-00031,ACC-00510,110.0,2026-08-28 16:00:00,0,,True
TX-003680,ACC-00383,ACC-00931,422.3,2026-08-22 02:00:00,0,,True
TX-003681,ACC-00030,ACC-00803,22.66,2026-09-09 21:00:00,0,,True
TX-003682,ACC-00036,ACC-00753,437.29,2026-08-11 23:00:00,0,,True
TX-003683,ACC-00048,ACC-00553,194.75,2026-08-21 13:00:00,0,,True
TX-003684,ACC-00538,ACC-00174,87.5,2026-09-10 01:00:00,0,,True
TX-003685,ACC-00919,ACC-00229,55.14,2026-09-08 09:00:00,0,,True
TX-003686,ACC-00992,ACC-00488,237.57,2026-08-27 19:00:00,0,,True
TX-003687,ACC-00451,ACC-00138,429.89,2026-08-15 16:00:00,0,,True
TX-003688,ACC-00001,ACC-00319,243.36,2026-08-13 04:00:00,0,,True
TX-003689,ACC-00132,ACC-00331,331.62,2026-08-29 17:00:00,0,,True
TX-003690,ACC-00685,ACC-00734,57.24,2026-08-25 13:00:00,0,,True
TX-003691,ACC-00852,ACC-00873,289.91,2026-09-06 05:00:00,0,,True
TX-003692,ACC-00528,ACC-00133,404.67,2026-09-06 05:00:00,0,,True
TX-003693,ACC-00676,ACC-00085,374.16,2026-08-19 00:00:00,0,,True
TX-003694,ACC-00290,ACC-00909,311.36,2026-09-03 05:00:00,0,,True
TX-003695,ACC-00257,ACC-00190,367.71,2026-09-01 02:00:00,0,,True
TX-003696,ACC-00728,ACC-00998,236.45,2026-08-22 20:00:00,0,,True
TX-003697,ACC-00530,ACC-00592,493.95,2026-09-02 08:00:00,0,,True
TX-003698,ACC-00336,ACC-00433,193.64,2026-09-05 18:00:00,0,,True
TX-003699,ACC-00755,ACC-00958,426.87,2026-08-18 00:00:00,0,,True
TX-003700,ACC-00648,ACC-00050,399.16,2026-09-05 12:00:00,0,,True
TX-003701,ACC-00147,ACC-00650,26.72,2026-08-16 05:00:00,0,,True
TX-003702,ACC-00166,ACC-00407,168.04,2026-08-22 21:00:00,0,,True
TX-003703,ACC-00496,ACC-00879,178.51,2026-08-20 18:00:00,0,,True
TX-003704,ACC-00416,ACC-00463,496.42,2026-08-26 17:00:00,0,,True
TX-003705,ACC-00270,ACC-00559,225.53,2026-08-18 04:00:00,0,,True
TX-003706,ACC-00672,ACC-00787,262.1,2026-08-31 02:00:00,0,,True
TX-003707,ACC-00914,ACC-00191,135.09,2026-08-15 21:00:00,0,,True
TX-003708,ACC-00791,ACC-00563,233.59,2026-09-06 15:00:00,0,,True
TX-003709,ACC-00877,ACC-00351,384.0,2026-09-02 10:00:00,0,,True
TX-003710,ACC-00801,ACC-00375,218.99,2026-09-09 19:00:00,0,,True
TX-003711,ACC-00130,ACC-00097,121.29,2026-08-27 09:00:00,0,,True
TX-003712,ACC-00124,ACC-00564,359.22,2026-09-06 01:00:00,0,,True
TX-003713,ACC-00315,ACC-00464,223.72,2026-08-11 10:00:00,0,,True
TX-003714,ACC-00990,ACC-00888,486.12,2026-09-05 00:00:00,0,,True
TX-003715,ACC-00840,ACC-00964,443.96,2026-08-25 06:00:00,0,,True
TX-003716,ACC-00146,ACC-00861,343.48,2026-08-17 12:00:00,0,,True
TX-003717,ACC-00204,ACC-00752,374.85,2026-08-24 17:00:00,0,,True
TX-003718,ACC-00799,ACC-00156,285.81,2026-08-24 20:00:00,0,,True
TX-003719,ACC-00049,ACC-00820,271.25,2026-08-24 05:00:00,0,,True
TX-003720,ACC-00711,ACC-00970,498.62,2026-09-05 01:00:00,0,,True
TX-003721,ACC-00163,ACC-00103,343.39,2026-08-20 16:00:00,0,,True
TX-003722,ACC-00880,ACC-00634,120.87,2026-08-11 14:00:00,0,,True
TX-003723,ACC-00156,ACC-00554,471.67,2026-08-21 23:00:00,0,,True
TX-003724,ACC-00879,ACC-00208,146.43,2026-08-11 00:00:00,0,,True
TX-003725,ACC-00304,ACC-00400,451.47,2026-08-27 21:00:00,0,,True
TX-003726,ACC-00480,ACC-00330,76.7,2026-08-11 03:00:00,0,,True
TX-003727,ACC-00001,ACC-00077,133.15,2026-08-23 15:00:00,0,,True
TX-003728,ACC-00320,ACC-00214,462.3,2026-08-21 17:00:00,0,,True
TX-003729,ACC-00983,ACC-00069,39.02,2026-08-28 08:00:00,0,,True
TX-003730,ACC-00148,ACC-00493,413.0,2026-08-17 05:00:00,0,,True
TX-003731,ACC-00401,ACC-00806,88.13,2026-08-28 00:00:00,0,,True
TX-003732,ACC-00606,ACC-00199,131.8,2026-08-30 10:00:00,0,,True
TX-003733,ACC-00232,ACC-00987,475.03,2026-09-06 00:00:00,0,,True
TX-003734,ACC-00127,ACC-00744,372.43,2026-08-10 15:00:00,0,,True
TX-003735,ACC-00156,ACC-00211,227.26,2026-08-20 04:00:00,0,,True
TX-003736,ACC-00779,ACC-00336,15.28,2026-09-06 20:00:00,0,,True
TX-003737,ACC-00319,ACC-00537,60.28,2026-08-20 17:00:00,0,,True
TX-003738,ACC-00483,ACC-00238,333.61,2026-09-01 09:00:00,0,,True
TX-003739,ACC-00555,ACC-00761,308.92,2026-09-06 10:00:00,0,,True
TX-003740,ACC-00902,ACC-00773,456.15,2026-08-31 04:00:00,0,,True
TX-003741,ACC-00973,ACC-00042,196.94,2026-08-13 04:00:00,0,,True
TX-003742,ACC-00116,ACC-00642,238.6,2026-08-23 07:00:00,0,,True
TX-003743,ACC-00898,ACC-00727,348.8,2026-08-15 21:00:00,0,,True
TX-003744,ACC-00777,ACC-00299,120.07,2026-09-07 10:00:00,0,,True
TX-003745,ACC-00750,ACC-00618,480.27,2026-08-14 01:00:00,0,,True
TX-003746,ACC-00248,ACC-00891,426.48,2026-08-25 14:00:00,0,,True
TX-003747,ACC-00987,ACC-00443,216.62,2026-08-21 09:00:00,0,,True
TX-003748,ACC-00886,ACC-00789,147.3,2026-08-17 13:00:00,0,,True
TX-003749,ACC-00283,ACC-00927,133.32,2026-08-25 02:00:00,0,,True
TX-003750,ACC-00430,ACC-00683,419.79,2026-08-30 10:00:00,0,,True
TX-003751,ACC-00014,ACC-00104,359.42,2026-08-26 05:00:00,0,,True
TX-003752,ACC-00600,ACC-00507,118.48,2026-08-27 15:00:00,0,,True
TX-003753,ACC-00273,ACC-00107,498.68,2026-08-14 14:00:00,0,,True
TX-003754,ACC-00500,ACC-00575,307.25,2026-08-23 00:00:00,0,,True
TX-003755,ACC-00622,ACC-00532,436.49,2026-08-20 00:00:00,0,,True
TX-003756,ACC-00044,ACC-00617,62.82,2026-08-14 16:00:00,0,,True
TX-003757,ACC-00977,ACC-00101,292.06,2026-09-07 05:00:00,0,,True
TX-003758,ACC-00370,ACC-00595,339.58,2026-08-12 17:00:00,0,,True
TX-003759,ACC-00432,ACC-00835,202.94,2026-08-18 11:00:00,0,,True
TX-003760,ACC-00356,ACC-00663,396.19,2026-08-13 22:00:00,0,,True
TX-003761,ACC-00588,ACC-00885,266.16,2026-08-11 00:00:00,0,,True
TX-003762,ACC-00833,ACC-00825,317.78,2026-08-16 23:00:00,0,,True
TX-003763,ACC-00686,ACC-00930,22.56,2026-08-23 07:00:00,0,,True
TX-003764,ACC-00025,ACC-00646,473.52,2026-09-07 03:00:00,0,,True
TX-003765,ACC-00943,ACC-00423,402.93,2026-08-17 22:00:00,0,,True
TX-003766,ACC-00870,ACC-00913,134.22,2026-08-14 15:00:00,0,,True
TX-003767,ACC-00353,ACC-00361,487.05,2026-09-03 04:00:00,0,,True
TX-003768,ACC-00457,ACC-00803,33.42,2026-08-26 14:00:00,0,,True
TX-003769,ACC-00651,ACC-00270,386.62,2026-09-05 06:00:00,0,,True
TX-003770,ACC-00572,ACC-00790,433.11,2026-08-21 02:00:00,0,,True
TX-003771,ACC-00759,ACC-00411,379.13,2026-08-17 07:00:00,0,,True
TX-003772,ACC-00865,ACC-00512,429.76,2026-08-31 01:00:00,0,,True
TX-003773,ACC-00632,ACC-00552,372.53,2026-08-15 05:00:00,0,,True
TX-003774,ACC-00325,ACC-00849,159.86,2026-08-11 13:00:00,0,,True
TX-003775,ACC-00093,ACC-00655,208.97,2026-08-21 21:00:00,0,,True
TX-003776,ACC-00655,ACC-00191,380.72,2026-09-04 04:00:00,0,,True
TX-003777,ACC-00877,ACC-00725,247.87,2026-08-30 22:00:00,0,,True
TX-003778,ACC-00918,ACC-00371,379.84,2026-08-11 07:00:00,0,,True
TX-003779,ACC-00331,ACC-00017,64.63,2026-08-23 03:00:00,0,,True
TX-003780,ACC-00931,ACC-00519,353.11,2026-08-24 03:00:00,0,,True
TX-003781,ACC-00775,ACC-00574,273.74,2026-08-28 17:00:00,0,,True
TX-003782,ACC-00713,ACC-00078,107.32,2026-09-07 14:00:00,0,,True
TX-003783,ACC-00613,ACC-00937,439.7,2026-08-29 04:00:00,0,,True
TX-003784,ACC-00150,ACC-00734,176.68,2026-08-30 00:00:00,0,,True
TX-003785,ACC-00137,ACC-00944,198.77,2026-08-13 13:00:00,0,,True
TX-003786,ACC-00835,ACC-00898,444.85,2026-08-31 17:00:00,0,,True
TX-003787,ACC-00584,ACC-00995,50.28,2026-09-02 22:00:00,0,,True
TX-003788,ACC-00846,ACC-00042,130.49,2026-09-05 15:00:00,0,,True
TX-003789,ACC-00281,ACC-00027,252.3,2026-08-14 14:00:00,0,,True
TX-003790,ACC-00225,ACC-00252,438.82,2026-08-26 16:00:00,0,,True
TX-003791,ACC-00832,ACC-00222,81.23,2026-09-01 05:00:00,0,,True
TX-003792,ACC-00988,ACC-00022,430.19,2026-08-25 22:00:00,0,,True
TX-003793,ACC-00425,ACC-00570,280.1,2026-08-23 06:00:00,0,,True
TX-003794,ACC-00423,ACC-00191,425.47,2026-08-23 00:00:00,0,,True
TX-003795,ACC-00643,ACC-00590,445.42,2026-08-28 13:00:00,0,,True
TX-003796,ACC-00268,ACC-00724,400.43,2026-08-30 04:00:00,0,,True
TX-003797,ACC-00442,ACC-00380,188.61,2026-08-12 05:00:00,0,,True
TX-003798,ACC-00328,ACC-00554,184.97,2026-08-10 14:00:00,0,,True
TX-003799,ACC-00138,ACC-00330,431.37,2026-08-19 05:00:00,0,,True
TX-003800,ACC-00815,ACC-00552,293.69,2026-09-06 20:00:00,0,,True
TX-003801,ACC-00726,ACC-00488,272.33,2026-09-06 17:00:00,0,,True
TX-003802,ACC-00234,ACC-00738,180.69,2026-08-18 16:00:00,0,,True
TX-003803,ACC-00568,ACC-00841,492.69,2026-08-27 04:00:00,0,,True
TX-003804,ACC-00589,ACC-00857,36.07,2026-08-21 22:00:00,0,,True
TX-003805,ACC-00510,ACC-00606,223.73,2026-08-11 07:00:00,0,,True
TX-003806,ACC-00023,ACC-00574,229.75,2026-08-21 11:00:00,0,,True
TX-003807,ACC-00918,ACC-00356,243.55,2026-08-19 08:00:00,0,,True
TX-003808,ACC-00066,ACC-00699,183.66,2026-08-10 13:00:00,0,,True
TX-003809,ACC-00283,ACC-00584,133.49,2026-08-12 13:00:00,0,,True
TX-003810,ACC-00029,ACC-00731,302.89,2026-08-27 14:00:00,0,,True
TX-003811,ACC-00783,ACC-00966,75.34,2026-08-29 06:00:00,0,,True
TX-003812,ACC-00678,ACC-00463,161.81,2026-08-18 15:00:00,0,,True
TX-003813,ACC-00312,ACC-00339,123.96,2026-08-15 20:00:00,0,,True
TX-003814,ACC-00969,ACC-00417,80.67,2026-08-23 15:00:00,0,,True
TX-003815,ACC-00601,ACC-00323,432.74,2026-08-22 11:00:00,0,,True
TX-003816,ACC-00730,ACC-00773,185.59,2026-09-07 10:00:00,0,,True
TX-003817,ACC-00629,ACC-00066,269.59,2026-08-18 07:00:00,0,,True
TX-003818,ACC-00751,ACC-00200,131.91,2026-08-22 07:00:00,0,,True
TX-003819,ACC-00856,ACC-00186,24.45,2026-08-11 21:00:00,0,,True
TX-003820,ACC-00747,ACC-00123,172.58,2026-09-07 00:00:00,0,,True
TX-003821,ACC-00588,ACC-00718,475.02,2026-08-28 23:00:00,0,,True
TX-003822,ACC-00391,ACC-00714,242.46,2026-08-14 02:00:00,0,,True
TX-003823,ACC-00188,ACC-00099,162.49,2026-09-04 14:00:00,0,,True
TX-003824,ACC-00441,ACC-00901,133.49,2026-09-08 07:00:00,0,,True
TX-003825,ACC-00267,ACC-00412,108.3,2026-08-29 16:00:00,0,,True
TX-003826,ACC-00649,ACC-00084,176.46,2026-08-17 09:00:00,0,,True
TX-003827,ACC-00537,ACC-00264,20.0,2026-08-22 11:00:00,0,,True
TX-003828,ACC-00571,ACC-00061,344.53,2026-09-07 07:00:00,0,,True
TX-003829,ACC-00002,ACC-00987,492.71,2026-09-10 12:00:00,0,,True
TX-003830,ACC-00335,ACC-00394,160.07,2026-08-15 18:00:00,0,,True
TX-003831,ACC-00577,ACC-00384,431.09,2026-08-11 07:00:00,0,,True
TX-003832,ACC-00194,ACC-00652,314.23,2026-09-04 19:00:00,0,,True
TX-003833,ACC-00224,ACC-00354,57.51,2026-08-20 08:00:00,0,,True
TX-003834,ACC-00615,ACC-00384,291.25,2026-08-12 22:00:00,0,,True
TX-003835,ACC-00724,ACC-00867,441.04,2026-09-04 20:00:00,0,,True
TX-003836,ACC-00153,ACC-00834,411.31,2026-09-09 17:00:00,0,,True
TX-003837,ACC-00040,ACC-00958,273.42,2026-08-11 09:00:00,0,,True
TX-003838,ACC-00827,ACC-00957,162.72,2026-09-01 09:00:00,0,,True
TX-003839,ACC-00358,ACC-00700,98.4,2026-08-25 07:00:00,0,,True
TX-003840,ACC-00922,ACC-00103,253.85,2026-08-22 08:00:00,0,,True
TX-003841,ACC-00628,ACC-00943,175.32,2026-08-26 15:00:00,0,,True
TX-003842,ACC-00562,ACC-00852,200.53,2026-08-27 09:00:00,0,,True
TX-003843,ACC-00685,ACC-00568,42.08,2026-09-03 01:00:00,0,,True
TX-003844,ACC-00145,ACC-00246,480.59,2026-08-26 06:00:00,0,,True
TX-003845,ACC-00814,ACC-00414,30.38,2026-09-08 21:00:00,0,,True
TX-003846,ACC-00831,ACC-00864,455.74,2026-08-18 18:00:00,0,,True
TX-003847,ACC-00102,ACC-00869,264.72,2026-08-19 16:00:00,0,,True
TX-003848,ACC-00329,ACC-00934,268.4,2026-08-22 14:00:00,0,,True
TX-003849,ACC-00545,ACC-00535,203.15,2026-08-23 16:00:00,0,,True
TX-003850,ACC-00206,ACC-00290,166.96,2026-08-27 06:00:00,0,,True
TX-003851,ACC-00300,ACC-00967,316.91,2026-08-28 23:00:00,0,,True
TX-003852,ACC-00387,ACC-00085,250.33,2026-08-26 09:00:00,0,,True
TX-003853,ACC-00330,ACC-00575,247.21,2026-08-29 03:00:00,0,,True
TX-003854,ACC-00510,ACC-00806,387.66,2026-08-16 15:00:00,0,,True
TX-003855,ACC-00716,ACC-00057,268.5,2026-09-09 06:00:00,0,,True
TX-003856,ACC-00970,ACC-00092,160.49,2026-08-22 13:00:00,0,,True
TX-003857,ACC-00922,ACC-00585,275.97,2026-08-21 02:00:00,0,,True
TX-003858,ACC-00757,ACC-00050,271.8,2026-09-09 03:00:00,0,,True
TX-003859,ACC-00395,ACC-00193,182.37,2026-08-24 11:00:00,0,,True
TX-003860,ACC-00844,ACC-00846,345.24,2026-08-27 13:00:00,0,,True
TX-003861,ACC-00521,ACC-00537,426.12,2026-08-25 01:00:00,0,,True
TX-003862,ACC-00698,ACC-00716,31.91,2026-09-04 09:00:00,0,,True
TX-003863,ACC-00469,ACC-00973,101.0,2026-09-02 14:00:00,0,,True
TX-003864,ACC-00328,ACC-00075,359.88,2026-08-26 06:00:00,0,,True
TX-003865,ACC-00585,ACC-00656,310.38,2026-09-09 00:00:00,0,,True
TX-003866,ACC-00211,ACC-00922,347.8,2026-08-12 03:00:00,0,,True
TX-003867,ACC-00005,ACC-00927,127.79,2026-08-15 02:00:00,0,,True
TX-003868,ACC-00182,ACC-00400,415.02,2026-08-30 00:00:00,0,,True
TX-003869,ACC-00046,ACC-00160,79.42,2026-09-02 17:00:00,0,,True
TX-003870,ACC-00685,ACC-00265,442.15,2026-08-27 15:00:00,0,,True
TX-003871,ACC-00585,ACC-00728,433.23,2026-08-21 03:00:00,0,,True
TX-003872,ACC-00210,ACC-00963,440.55,2026-08-18 04:00:00,0,,True
TX-003873,ACC-00420,ACC-00707,15.01,2026-08-14 23:00:00,0,,True
TX-003874,ACC-00387,ACC-00285,422.89,2026-09-03 21:00:00,0,,True
TX-003875,ACC-00260,ACC-00615,15.11,2026-08-19 00:00:00,0,,True
TX-003876,ACC-00043,ACC-00713,385.89,2026-09-05 15:00:00,0,,True
TX-003877,ACC-00707,ACC-00229,44.56,2026-09-07 09:00:00,0,,True
TX-003878,ACC-00163,ACC-00924,397.68,2026-09-08 07:00:00,0,,True
TX-003879,ACC-00550,ACC-00336,92.01,2026-08-18 04:00:00,0,,True
TX-003880,ACC-00979,ACC-00698,360.36,2026-08-19 00:00:00,0,,True
TX-003881,ACC-00292,ACC-00550,150.36,2026-08-13 18:00:00,0,,True
TX-003882,ACC-00268,ACC-00112,382.88,2026-08-29 06:00:00,0,,True
TX-003883,ACC-00974,ACC-00089,281.83,2026-08-26 06:00:00,0,,True
TX-003884,ACC-00131,ACC-00531,497.82,2026-08-25 21:00:00,0,,True
TX-003885,ACC-00112,ACC-00115,122.04,2026-08-15 00:00:00,0,,True
TX-003886,ACC-00189,ACC-00086,383.65,2026-08-16 10:00:00,0,,True
TX-003887,ACC-00248,ACC-00447,311.51,2026-08-26 13:00:00,0,,True
TX-003888,ACC-00147,ACC-00453,302.53,2026-09-08 15:00:00,0,,True
TX-003889,ACC-00957,ACC-00516,385.73,2026-09-04 06:00:00,0,,True
TX-003890,ACC-00743,ACC-00326,31.44,2026-09-10 08:00:00,0,,True
TX-003891,ACC-00350,ACC-00881,475.7,2026-08-12 07:00:00,0,,True
TX-003892,ACC-00359,ACC-00474,108.32,2026-08-21 11:00:00,0,,True
TX-003893,ACC-00401,ACC-00390,85.02,2026-08-31 20:00:00,0,,True
TX-003894,ACC-00066,ACC-00231,100.14,2026-09-04 02:00:00,0,,True
TX-003895,ACC-00674,ACC-00739,225.05,2026-08-13 22:00:00,0,,True
TX-003896,ACC-00072,ACC-00864,130.43,2026-08-25 03:00:00,0,,True
TX-003897,ACC-00571,ACC-00165,80.25,2026-08-11 02:00:00,0,,True
TX-003898,ACC-00059,ACC-00115,345.53,2026-08-27 20:00:00,0,,True
TX-003899,ACC-00548,ACC-00018,313.11,2026-09-04 13:00:00,0,,True
TX-003900,ACC-00956,ACC-00330,191.48,2026-09-06 09:00:00,0,,True
TX-003901,ACC-00701,ACC-00240,12.89,2026-09-09 18:00:00,0,,True
TX-003902,ACC-00060,ACC-00834,199.89,2026-08-23 09:00:00,0,,True
TX-003903,ACC-00878,ACC-00230,383.47,2026-09-08 18:00:00,0,,True
TX-003904,ACC-00559,ACC-00076,19.7,2026-08-14 21:00:00,0,,True
TX-003905,ACC-00960,ACC-00586,325.95,2026-08-31 15:00:00,0,,True
TX-003906,ACC-00631,ACC-00397,230.34,2026-08-18 05:00:00,0,,True
TX-003907,ACC-00700,ACC-00503,310.18,2026-08-29 16:00:00,0,,True
TX-003908,ACC-00466,ACC-00491,460.52,2026-09-05 22:00:00,0,,True
TX-003909,ACC-00550,ACC-00901,186.47,2026-09-06 03:00:00,0,,True
TX-003910,ACC-00653,ACC-00749,95.43,2026-08-11 00:00:00,0,,True
TX-003911,ACC-00264,ACC-00904,88.56,2026-08-18 12:00:00,0,,True
TX-003912,ACC-00443,ACC-00825,156.93,2026-09-08 22:00:00,0,,True
TX-003913,ACC-00421,ACC-00728,441.1,2026-08-14 05:00:00,0,,True
TX-003914,ACC-00412,ACC-00129,421.67,2026-08-30 06:00:00,0,,True
TX-003915,ACC-00965,ACC-00416,216.36,2026-08-27 22:00:00,0,,True
TX-003916,ACC-00752,ACC-00464,227.51,2026-08-28 22:00:00,0,,True
TX-003917,ACC-00373,ACC-00346,169.75,2026-08-29 08:00:00,0,,True
TX-003918,ACC-00741,ACC-00543,110.9,2026-09-03 14:00:00,0,,True
TX-003919,ACC-00196,ACC-00583,105.35,2026-08-13 13:00:00,0,,True
TX-003920,ACC-00676,ACC-00803,313.25,2026-08-12 22:00:00,0,,True
TX-003921,ACC-00562,ACC-00884,384.35,2026-08-28 01:00:00,0,,True
TX-003922,ACC-00660,ACC-00315,114.62,2026-09-05 21:00:00,0,,True
TX-003923,ACC-00112,ACC-00556,329.6,2026-08-31 17:00:00,0,,True
TX-003924,ACC-00423,ACC-00053,107.71,2026-08-30 19:00:00,0,,True
TX-003925,ACC-00912,ACC-00161,333.23,2026-08-11 20:00:00,0,,True
TX-003926,ACC-00443,ACC-00185,472.17,2026-09-09 14:00:00,0,,True
TX-003927,ACC-00212,ACC-00396,288.02,2026-09-05 04:00:00,0,,True
TX-003928,ACC-00764,ACC-00697,286.05,2026-09-05 16:00:00,0,,True
TX-003929,ACC-00412,ACC-00589,393.11,2026-09-04 08:00:00,0,,True
TX-003930,ACC-00422,ACC-00325,239.6,2026-08-13 13:00:00,0,,True
TX-003931,ACC-00134,ACC-00781,466.31,2026-08-30 17:00:00,0,,True
TX-003932,ACC-00956,ACC-00782,310.04,2026-08-17 16:00:00,0,,True
TX-003933,ACC-00897,ACC-00037,341.33,2026-08-16 10:00:00,0,,True
TX-003934,ACC-00088,ACC-00022,14.25,2026-08-14 11:00:00,0,,True
TX-003935,ACC-00340,ACC-00874,54.07,2026-08-12 01:00:00,0,,True
TX-003936,ACC-00208,ACC-00762,83.8,2026-09-04 03:00:00,0,,True
TX-003937,ACC-00861,ACC-00068,187.84,2026-08-12 02:00:00,0,,True
TX-003938,ACC-00598,ACC-00927,415.84,2026-08-26 02:00:00,0,,True
TX-003939,ACC-00721,ACC-00180,151.97,2026-09-06 19:00:00,0,,True
TX-003940,ACC-00164,ACC-00923,441.48,2026-09-04 23:00:00,0,,True
TX-003941,ACC-00122,ACC-00546,456.01,2026-08-28 07:00:00,0,,True
TX-003942,ACC-00576,ACC-00566,318.05,2026-08-19 04:00:00,0,,True
TX-003943,ACC-00707,ACC-00869,452.79,2026-09-06 15:00:00,0,,True
TX-003944,ACC-00969,ACC-00151,455.5,2026-09-07 11:00:00,0,,True
TX-003945,ACC-00139,ACC-00902,196.67,2026-08-28 21:00:00,0,,True
TX-003946,ACC-00175,ACC-00786,19.78,2026-08-19 01:00:00,0,,True
TX-003947,ACC-00954,ACC-00452,296.6,2026-09-04 22:00:00,0,,True
TX-003948,ACC-00916,ACC-00021,485.45,2026-08-10 15:00:00,0,,True
TX-003949,ACC-00581,ACC-00353,443.95,2026-09-08 01:00:00,0,,True
TX-003950,ACC-00071,ACC-00182,76.12,2026-08-31 15:00:00,0,,True
TX-003951,ACC-00404,ACC-00939,83.25,2026-08-11 15:00:00,0,,True
TX-003952,ACC-00202,ACC-00985,320.77,2026-08-31 14:00:00,0,,True
TX-003953,ACC-00812,ACC-00972,395.42,2026-08-29 17:00:00,0,,True
TX-003954,ACC-00819,ACC-00507,17.82,2026-08-12 18:00:00,0,,True
TX-003955,ACC-00428,ACC-00174,188.96,2026-09-02 06:00:00,0,,True
TX-003956,ACC-00526,ACC-00287,491.2,2026-08-13 12:00:00,0,,True
TX-003957,ACC-00502,ACC-00327,453.85,2026-09-08 16:00:00,0,,True
TX-003958,ACC-00245,ACC-00718,160.25,2026-08-26 23:00:00,0,,True
TX-003959,ACC-00346,ACC-00042,143.69,2026-08-16 15:00:00,0,,True
TX-003960,ACC-00470,ACC-00676,49.32,2026-08-24 11:00:00,0,,True
TX-003961,ACC-00134,ACC-00893,489.34,2026-08-22 12:00:00,0,,True
TX-003962,ACC-00753,ACC-00588,19.41,2026-08-29 06:00:00,0,,True
TX-003963,ACC-00927,ACC-00482,196.21,2026-09-08 14:00:00,0,,True
TX-003964,ACC-00689,ACC-00277,351.46,2026-08-31 01:00:00,0,,True
TX-003965,ACC-00823,ACC-00525,428.28,2026-08-15 23:00:00,0,,True
TX-003966,ACC-00417,ACC-00725,177.64,2026-08-11 01:00:00,0,,True
TX-003967,ACC-00737,ACC-00268,280.67,2026-08-26 03:00:00,0,,True
TX-003968,ACC-00274,ACC-00086,457.55,2026-08-11 15:00:00,0,,True
TX-003969,ACC-00087,ACC-00825,336.45,2026-08-30 20:00:00,0,,True
TX-003970,ACC-00918,ACC-00117,21.27,2026-09-06 09:00:00,0,,True
TX-003971,ACC-00249,ACC-00077,96.78,2026-09-08 08:00:00,0,,True
