case_id,account_id,fraud_amount,timestamp,is_synthetic
C13953,ACC-03894,95722.11,2026-08-22 13:00:00,True
C13954,ACC-03924,9576.43,2026-08-20 12:00:00,True
C13955,ACC-02678,11597.71,2026-08-24 20:00:00,True
C13956,ACC-06472,6838.51,2026-08-30 18:00:00,True
C13957,ACC-01766,11313.46,2026-08-20 22:00:00,True
C13958,ACC-03295,9189.48,2026-09-08 10:00:00,True
C13959,ACC-02152,14370.59,2026-09-09 23:00:00,True
C13960,ACC-01467,12192.32,2026-08-20 09:00:00,True
C13961,ACC-03775,6714.91,2026-08-29 09:00:00,True
C13962,ACC-05893,8919.13,2026-08-26 00:00:00,True
C13963,ACC-00986,37467.36,2026-09-09 19:00:00,True
C13964,ACC-00930,8814.85,2026-08-15 17:00:00,True
C13965,ACC-07550,11419.25,2026-08-21 07:00:00,True
C13966,ACC-02825,11804.67,2026-08-30 20:00:00,True
C13967,ACC-07002,5812.23,2026-08-26 12:00:00,True
C13968,ACC-07980,12463.79,2026-09-09 13:00:00,True
C13969,ACC-06982,14304.46,2026-08-15 15:00:00,True
C13970,ACC-02528,6623.06,2026-09-06 03:00:00,True
C13971,ACC-03720,9078.22,2026-08-30 06:00:00,True
C13972,ACC-03659,5900.25,2026-09-09 18:00:00,True
C13973,ACC-02788,9585.29,2026-09-06 05:00:00,True
C13974,ACC-03612,6826.4,2026-09-03 12:00:00,True
C13975,ACC-01310,9513.49,2026-09-01 18:00:00,True
C13976,ACC-04959,5587.99,2026-08-14 14:00:00,True
C13977,ACC-00429,11490.25,2026-08-22 00:00:00,True
C13978,ACC-00383,6318.59,2026-08-27 12:00:00,True
C13979,ACC-03624,7422.83,2026-08-17 03:00:00,True
C13980,ACC-02310,13444.62,2026-08-31 08:00:00,True
C13981,ACC-03738,5420.29,2026-08-19 03:00:00,True
C13982,ACC-00623,11984.01,2026-08-30 05:00:00,True
C13983,ACC-07118,10012.32,2026-08-28 04:00:00,True
C13984,ACC-00179,57087.42,2026-09-07 14:00:00,True
C13985,ACC-06465,14701.56,2026-08-16 17:00:00,True
C13986,ACC-01565,10853.07,2026-08-28 03:00:00,True
C13987,ACC-03716,10814.77,2026-09-06 01:00:00,True
C13988,ACC-06070,14677.91,2026-08-22 21:00:00,True
C13989,ACC-05571,14050.79,2026-08-13 15:00:00,True
C13990,ACC-01752,97319.87,2026-09-05 13:00:00,True
C13991,ACC-05845,62015.35,2026-08-22 18:00:00,True
C13992,ACC-03698,14475.27,2026-09-08 20:00:00,True
C13993,ACC-02326,13952.13,2026-08-16 04:00:00,True
C13994,ACC-00184,5956.46,2026-08-15 05:00:00,True
C13995,ACC-01472,10278.8,2026-09-03 17:00:00,True
C13996,ACC-02965,5846.38,2026-09-03 17:00:00,True
C13997,ACC-02539,5098.44,2026-09-06 00:00:00,True
C13998,ACC-03237,65992.94,2026-09-10 10:00:00,True
C13999,ACC-01874,86182.68,2026-08-31 08:00:00,True
C14000,ACC-02056,58572.95,2026-08-24 11:00:00,True
C14001,ACC-05336,13504.2,2026-08-22 02:00:00,True
C14002,ACC-04659,5518.3,2026-09-07 12:00:00,True
C14003,ACC-06421,6964.49,2026-08-25 21:00:00,True
C14004,ACC-00318,9963.29,2026-09-05 10:00:00,True
C14005,ACC-02645,7257.56,2026-08-30 11:00:00,True
C14006,ACC-06555,12617.95,2026-09-07 18:00:00,True
C14007,ACC-07387,6466.13,2026-09-05 11:00:00,True
C14008,ACC-06608,12442.11,2026-08-30 17:00:00,True
C14009,ACC-05640,68714.7,2026-08-22 17:00:00,True
C14010,ACC-07402,9933.82,2026-08-17 04:00:00,True
C14011,ACC-00173,12497.92,2026-09-09 22:00:00,True
C14012,ACC-00744,13660.01,2026-08-23 23:00:00,True
C14013,ACC-03579,48134.02,2026-08-17 05:00:00,True
C14014,ACC-04960,5370.39,2026-09-04 04:00:00,True
C14015,ACC-05422,10583.44,2026-08-15 10:00:00,True
C14016,ACC-07448,5014.56,2026-08-29 20:00:00,True
C14017,ACC-05935,12419.88,2026-08-29 19:00:00,True
C14018,ACC-06796,13077.61,2026-08-17 13:00:00,True
C14019,ACC-07708,7605.72,2026-08-30 22:00:00,True
C14020,ACC-05872,8924.01,2026-08-18 17:00:00,True
C14021,ACC-01187,11022.77,2026-08-30 05:00:00,True
C14022,ACC-05920,5468.91,2026-09-07 00:00:00,True
C14023,ACC-04595,5026.93,2026-08-25 21:00:00,True
C14024,ACC-02012,10878.32,2026-09-01 12:00:00,True
C14025,ACC-05945,12168.24,2026-08-15 12:00:00,True
C14026,ACC-05274,6172.3,2026-08-31 03:00:00,True
C14027,ACC-02432,14944.61,2026-09-02 12:00:00,True
C14028,ACC-02561,14231.19,2026-09-02 17:00:00,True
C14029,ACC-03586,6496.11,2026-08-18 19:00:00,True
C14030,ACC-04818,74759.42,2026-09-07 19:00:00,True
C14031,ACC-04079,14721.02,2026-09-01 16:00:00,True
C14032,ACC-04549,11600.71,2026-08-18 12:00:00,True
C14033,ACC-04182,5124.48,2026-08-23 19:00:00,True
C14034,ACC-04429,68392.11,2026-08-29 02:00:00,True
C14035,ACC-03189,7636.47,2026-08-27 03:00:00,True
C14036,ACC-05619,14078.83,2026-09-09 20:00:00,True
C14037,ACC-05468,9873.82,2026-09-08 23:00:00,True
C14038,ACC-02873,14649.55,2026-08-24 13:00:00,True
C14039,ACC-04700,14924.0,2026-08-23 21:00:00,True
C14040,ACC-02605,6681.88,2026-09-08 17:00:00,True
C14041,ACC-03054,6174.84,2026-08-19 14:00:00,True
C14042,ACC-03697,5926.56,2026-08-18 17:00:00,True
C14043,ACC-05326,13223.25,2026-08-14 13:00:00,True
C14044,ACC-02036,13656.53,2026-08-21 03:00:00,True
C14045,ACC-05390,6996.92,2026-09-08 10:00:00,True
C14046,ACC-06279,58083.9,2026-08-14 08:00:00,True
C14047,ACC-01519,12111.68,2026-09-02 01:00:00,True
C14048,ACC-00160,39510.47,2026-08-31 21:00:00,True
C14049,ACC-06035,13763.99,2026-09-01 23:00:00,True
C14050,ACC-07616,14978.02,2026-08-26 00:00:00,True
C14051,ACC-01060,6798.02,2026-09-05 23:00:00,True
C14052,ACC-02547,12589.44,2026-08-30 14:00:00,True
C14053,ACC-02088,8633.02,2026-08-29 12:00:00,True
C14054,ACC-05433,12490.4,2026-09-10 08:00:00,True
C14055,ACC-04195,10346.21,2026-09-07 13:00:00,True
C14056,ACC-01018,54314.78,2026-09-10 08:00:00,True
C14057,ACC-02706,11238.44,2026-08-15 12:00:00,True
C14058,ACC-07995,5109.49,2026-08-23 09:00:00,True
C14059,ACC-07250,5438.02,2026-09-03 18:00:00,True
C14060,ACC-05683,5587.02,2026-09-07 07:00:00,True
C14061,ACC-05428,11390.95,2026-08-18 05:00:00,True
C14062,ACC-01065,23332.8,2026-09-06 01:00:00,True
C14063,ACC-02442,10334.46,2026-08-21 14:00:00,True
C14064,ACC-07538,42671.48,2026-09-09 08:00:00,True
C14065,ACC-01606,12620.89,2026-08-15 03:00:00,True
C14066,ACC-03303,6569.0,2026-08-29 00:00:00,True
C14067,ACC-05508,74471.62,2026-09-04 17:00:00,True
C14068,ACC-03968,7303.99,2026-09-07 22:00:00,True
C14069,ACC-00485,14511.28,2026-08-17 16:00:00,True
C14070,ACC-05603,13089.63,2026-08-27 21:00:00,True
C14071,ACC-06582,5539.69,2026-08-30 23:00:00,True
C14072,ACC-05534,10720.82,2026-08-24 22:00:00,True
C14073,ACC-00510,6792.43,2026-08-30 08:00:00,True
C14074,ACC-02286,7091.89,2026-09-01 10:00:00,True
C14075,ACC-04757,8075.91,2026-08-23 02:00:00,True
C14076,ACC-02726,5566.14,2026-08-23 04:00:00,True
C14077,ACC-04369,12319.23,2026-08-29 04:00:00,True
C14078,ACC-03070,5970.74,2026-08-30 06:00:00,True
C14079,ACC-02203,11943.97,2026-08-16 02:00:00,True
C14080,ACC-00663,52369.26,2026-08-26 18:00:00,True
C14081,ACC-06643,8300.98,2026-09-03 23:00:00,True
C14082,ACC-01382,7350.51,2026-09-06 19:00:00,True
C14083,ACC-02156,11072.73,2026-08-30 14:00:00,True
C14084,ACC-06267,11705.53,2026-09-01 16:00:00,True
C14085,ACC-06792,10469.39,2026-08-27 00:00:00,True
C14086,ACC-00518,11866.65,2026-09-10 01:00:00,True
C14087,ACC-00697,14705.69,2026-09-09 07:00:00,True
C14088,ACC-06029,9782.69,2026-08-17 14:00:00,True
C14089,ACC-07650,5887.02,2026-08-25 13:00:00,True
C14090,ACC-07380,13555.39,2026-09-02 05:00:00,True
C14091,ACC-01962,6002.62,2026-08-15 16:00:00,True
C14092,ACC-06271,5255.33,2026-09-05 07:00:00,True
C14093,ACC-07422,38940.57,2026-08-29 23:00:00,True
C14094,ACC-01792,7238.34,2026-08-19 07:00:00,True
C14095,ACC-03668,11517.06,2026-08-24 02:00:00,True
C14096,ACC-02639,7382.98,2026-09-09 08:00:00,True
C14097,ACC-02190,10752.32,2026-09-05 12:00:00,True
C14098,ACC-06016,14915.75,2026-09-01 14:00:00,True
C14099,ACC-01665,11168.47,2026-09-07 23:00:00,True
C14100,ACC-02682,10162.66,2026-09-03 07:00:00,True
C14101,ACC-04459,94078.47,2026-09-01 08:00:00,True
C14102,ACC-05087,78409.06,2026-08-30 23:00:00,True
C14103,ACC-06065,5034.49,2026-09-09 22:00:00,True
C14104,ACC-03834,5523.6,2026-08-24 01:00:00,True
C14105,ACC-03822,8350.58,2026-08-29 11:00:00,True
C14106,ACC-07552,35272.82,2026-08-31 07:00:00,True
C14107,ACC-02410,14821.12,2026-08-24 15:00:00,True
C14108,ACC-07322,13830.38,2026-08-21 00:00:00,True
C14109,ACC-04489,91099.53,2026-08-16 04:00:00,True
C14110,ACC-03324,5142.06,2026-08-15 02:00:00,True
C14111,ACC-02875,12022.0,2026-08-31 17:00:00,True
C14112,ACC-04449,6429.22,2026-08-20 06:00:00,True
C14113,ACC-05091,7965.99,2026-08-27 23:00:00,True
C14114,ACC-04082,12453.02,2026-09-06 08:00:00,True
C14115,ACC-02218,13931.88,2026-08-23 04:00:00,True
C14116,ACC-06795,6008.44,2026-09-07 08:00:00,True
C14117,ACC-07804,10857.24,2026-08-18 19:00:00,True
C14118,ACC-05444,5746.3,2026-08-23 16:00:00,True
C14119,ACC-02711,8295.44,2026-08-14 09:00:00,True
C14120,ACC-01632,14327.86,2026-08-31 19:00:00,True
C14121,ACC-00035,5162.84,2026-09-03 04:00:00,True
C14122,ACC-06411,6824.52,2026-08-19 10:00:00,True
C14123,ACC-07001,12413.13,2026-08-26 23:00:00,True
C14124,ACC-02866,14096.19,2026-09-05 08:00:00,True
C14125,ACC-06851,14721.69,2026-08-14 18:00:00,True
C14126,ACC-02101,14390.47,2026-08-19 03:00:00,True
C14127,ACC-02216,13267.11,2026-09-01 07:00:00,True
C14128,ACC-01417,8410.08,2026-08-21 07:00:00,True
C14129,ACC-05846,12465.23,2026-08-18 22:00:00,True
C14130,ACC-06575,61772.52,2026-08-18 21:00:00,True
C14131,ACC-05623,5770.35,2026-08-28 14:00:00,True
C14132,ACC-00046,11979.08,2026-08-18 06:00:00,True
C14133,ACC-00926,11424.34,2026-09-01 18:00:00,True
C14134,ACC-06999,9675.39,2026-08-29 03:00:00,True
C14135,ACC-06307,10364.8,2026-08-22 17:00:00,True
C14136,ACC-03003,50735.29,2026-08-14 04:00:00,True
C14137,ACC-04442,5989.56,2026-09-06 12:00:00,True
C14138,ACC-02867,14008.68,2026-08-31 01:00:00,True
C14139,ACC-07682,11843.84,2026-08-17 22:00:00,True
C14140,ACC-01571,8305.44,2026-08-28 04:00:00,True
C14141,ACC-00665,14470.22,2026-08-19 20:00:00,True
C14142,ACC-04827,12516.08,2026-08-31 02:00:00,True
C14143,ACC-00584,32312.5,2026-08-29 21:00:00,True
C14144,ACC-07136,7600.12,2026-09-02 03:00:00,True
C14145,ACC-06634,10887.28,2026-08-16 20:00:00,True
C14146,ACC-02034,78415.18,2026-08-26 03:00:00,True
C14147,ACC-05592,14583.31,2026-08-27 12:00:00,True
C14148,ACC-03929,5455.82,2026-08-28 06:00:00,True
C14149,ACC-04597,13098.9,2026-08-22 03:00:00,True
C14150,ACC-06782,14163.07,2026-09-02 08:00:00,True
C14151,ACC-05697,9112.12,2026-08-24 16:00:00,True
C14152,ACC-03810,64419.09,2026-09-05 11:00:00,True
C14153,ACC-07775,74146.45,2026-09-07 06:00:00,True
C14154,ACC-06522,13283.87,2026-08-30 18:00:00,True
C14155,ACC-03472,5451.57,2026-08-16 19:00:00,True
C14156,ACC-03621,5010.9,2026-08-19 23:00:00,True
C14157,ACC-02179,7509.75,2026-08-18 17:00:00,True
C14158,ACC-02235,13719.13,2026-09-05 16:00:00,True
C14159,ACC-03562,13014.31,2026-08-14 11:00:00,True
C14160,ACC-06668,14113.48,2026-09-08 01:00:00,True
C14161,ACC-01644,8321.24,2026-08-22 08:00:00,True
C14162,ACC-07471,68773.0,2026-09-01 17:00:00,True
C14163,ACC-00811,8087.63,2026-09-06 15:00:00,True
C14164,ACC-04129,12378.14,2026-08-24 23:00:00,True
C14165,ACC-06124,12216.35,2026-08-19 20:00:00,True
C14166,ACC-01209,36782.96,2026-09-04 12:00:00,True
C14167,ACC-04846,6924.7,2026-08-13 22:00:00,True
C14168,ACC-06477,9028.55,2026-09-10 00:00:00,True
C14169,ACC-02596,7136.36,2026-08-14 18:00:00,True
C14170,ACC-05202,5864.52,2026-08-20 15:00:00,True
C14171,ACC-02782,14233.23,2026-09-07 20:00:00,True
C14172,ACC-03629,9687.39,2026-08-16 10:00:00,True
C14173,ACC-07469,7949.01,2026-08-25 08:00:00,True
C14174,ACC-02610,13233.29,2026-09-06 00:00:00,True
C14175,ACC-06671,10631.26,2026-08-15 02:00:00,True
C14176,ACC-04811,10487.59,2026-08-27 17:00:00,True
C14177,ACC-01157,14335.64,2026-08-15 12:00:00,True
C14178,ACC-03332,6335.18,2026-09-06 05:00:00,True
C14179,ACC-05885,7200.64,2026-08-18 08:00:00,True
C14180,ACC-07302,9503.1,2026-08-26 09:00:00,True
C14181,ACC-00200,5269.75,2026-08-24 18:00:00,True
C14182,ACC-02297,7279.99,2026-09-06 07:00:00,True
C14183,ACC-05956,5566.14,2026-08-19 18:00:00,True
C14184,ACC-05490,8163.58,2026-08-18 23:00:00,True
C14185,ACC-02677,10421.53,2026-09-01 14:00:00,True
C14186,ACC-07777,5556.29,2026-08-20 22:00:00,True
C14187,ACC-07898,13099.2,2026-08-24 04:00:00,True
C14188,ACC-00280,8229.61,2026-08-26 18:00:00,True
C14189,ACC-07813,11271.2,2026-09-02 10:00:00,True
C14190,ACC-04742,55463.51,2026-08-26 23:00:00,True
C14191,ACC-00716,5228.54,2026-09-03 20:00:00,True
C14192,ACC-01354,80834.01,2026-09-06 12:00:00,True
C14193,ACC-00188,13730.76,2026-08-22 11:00:00,True
C14194,ACC-00328,10861.36,2026-09-08 22:00:00,True
C14195,ACC-03144,46232.29,2026-09-02 21:00:00,True
C14196,ACC-03088,9137.66,2026-08-24 17:00:00,True
C14197,ACC-01341,13650.31,2026-08-24 13:00:00,True
C14198,ACC-07283,76872.67,2026-09-04 02:00:00,True
C14199,ACC-03419,5447.12,2026-09-02 04:00:00,True
C14200,ACC-01913,10373.95,2026-08-29 20:00:00,True
C14201,ACC-06531,8113.63,2026-09-07 10:00:00,True
C14202,ACC-00377,70222.82,2026-08-31 21:00:00,True
C14203,ACC-04455,11017.4,2026-08-28 19:00:00,True
C14204,ACC-02494,10827.79,2026-08-18 11:00:00,True
C14205,ACC-05539,11179.1,2026-08-26 22:00:00,True
C14206,ACC-03467,53860.67,2026-08-24 11:00:00,True
C14207,ACC-03417,14537.79,2026-08-13 23:00:00,True
C14208,ACC-02566,5663.94,2026-08-15 12:00:00,True
C14209,ACC-02695,44006.87,2026-09-04 08:00:00,True
C14210,ACC-06968,8728.48,2026-08-28 13:00:00,True
C14211,ACC-03603,11268.29,2026-08-24 01:00:00,True
C14212,ACC-06997,93726.25,2026-09-01 19:00:00,True
C14213,ACC-07419,12407.24,2026-08-26 04:00:00,True
C14214,ACC-07930,9246.95,2026-08-22 09:00:00,True
C14215,ACC-05813,8366.7,2026-08-27 12:00:00,True
C14216,ACC-05615,91148.74,2026-09-05 07:00:00,True
C14217,ACC-00988,79928.1,2026-08-18 18:00:00,True
C14218,ACC-05280,11458.1,2026-08-22 13:00:00,True
C14219,ACC-00418,13191.7,2026-08-28 14:00:00,True
C14220,ACC-06636,13906.92,2026-09-06 19:00:00,True
C14221,ACC-05720,9524.2,2026-08-28 00:00:00,True
C14222,ACC-01860,12462.55,2026-09-06 17:00:00,True
C14223,ACC-05331,9355.07,2026-08-27 23:00:00,True
C14224,ACC-05386,6395.5,2026-09-08 12:00:00,True
C14225,ACC-03796,8941.56,2026-08-30 13:00:00,True
C14226,ACC-04945,6738.96,2026-09-03 04:00:00,True
C14227,ACC-04383,12934.34,2026-09-09 08:00:00,True
C14228,ACC-02974,6336.4,2026-08-15 08:00:00,True
C14229,ACC-07887,7686.65,2026-08-19 05:00:00,True
C14230,ACC-00044,5396.18,2026-08-22 19:00:00,True
C14231,ACC-04230,9377.18,2026-09-03 13:00:00,True
C14232,ACC-04345,7207.07,2026-08-27 19:00:00,True
C14233,ACC-07885,8580.83,2026-08-27 21:00:00,True
C14234,ACC-04686,5937.87,2026-08-18 12:00:00,True
C14235,ACC-00273,11142.68,2026-08-13 22:00:00,True
C14236,ACC-05493,11356.65,2026-08-31 08:00:00,True
C14237,ACC-05551,6202.98,2026-09-02 00:00:00,True
C14238,ACC-05595,11167.81,2026-09-01 12:00:00,True
C14239,ACC-07847,12768.64,2026-09-04 05:00:00,True
C14240,ACC-02907,9579.21,2026-08-30 10:00:00,True
C14241,ACC-06407,14079.66,2026-08-14 00:00:00,True
C14242,ACC-07241,6401.12,2026-08-28 03:00:00,True
C14243,ACC-03945,13135.56,2026-08-16 00:00:00,True
C14244,ACC-02552,8837.3,2026-09-06 19:00:00,True
C14245,ACC-03959,8796.1,2026-08-26 08:00:00,True
C14246,ACC-00545,10845.57,2026-09-07 18:00:00,True
C14247,ACC-05243,12350.64,2026-08-17 01:00:00,True
C14248,ACC-04232,13936.28,2026-08-21 00:00:00,True
C14249,ACC-05158,8560.15,2026-08-21 02:00:00,True
C14250,ACC-07780,11393.59,2026-08-17 07:00:00,True
C14251,ACC-03729,9386.72,2026-08-25 15:00:00,True
C14252,ACC-02571,94028.77,2026-08-14 04:00:00,True
C14253,ACC-05786,61364.69,2026-09-01 19:00:00,True
C14254,ACC-06320,7136.56,2026-08-23 02:00:00,True
C14255,ACC-07979,5080.77,2026-09-05 14:00:00,True
C14256,ACC-01127,25193.83,2026-09-09 18:00:00,True
C14257,ACC-02819,9813.81,2026-09-02 23:00:00,True
C14258,ACC-01185,11313.07,2026-08-28 07:00:00,True
C14259,ACC-01693,79443.68,2026-08-16 12:00:00,True
C14260,ACC-04513,5332.4,2026-09-10 00:00:00,True
C14261,ACC-02564,5542.3,2026-09-05 06:00:00,True
C14262,ACC-03167,13742.79,2026-08-24 23:00:00,True
C14263,ACC-02536,14423.81,2026-08-20 14:00:00,True
C14264,ACC-02904,11752.8,2026-08-19 12:00:00,True
C14265,ACC-04612,88793.3,2026-08-15 08:00:00,True
C14266,ACC-03689,73060.39,2026-08-28 05:00:00,True
C14267,ACC-04382,29339.5,2026-08-22 11:00:00,True
C14268,ACC-03218,7432.57,2026-09-04 07:00:00,True
C14269,ACC-06621,8355.35,2026-08-22 04:00:00,True
C14270,ACC-05805,11792.75,2026-08-13 23:00:00,True
C14271,ACC-01226,7165.78,2026-08-31 08:00:00,True
C14272,ACC-03662,8997.28,2026-09-04 20:00:00,True
C14273,ACC-05836,11094.12,2026-08-17 03:00:00,True
C14274,ACC-02952,6732.63,2026-08-28 12:00:00,True
C14275,ACC-02673,9300.48,2026-08-22 20:00:00,True
C14276,ACC-03175,6738.68,2026-09-04 04:00:00,True
C14277,ACC-04114,13102.4,2026-09-08 13:00:00,True
C14278,ACC-07398,81122.45,2026-08-30 05:00:00,True
C14279,ACC-03155,47045.11,2026-08-29 07:00:00,True
C14280,ACC-03375,46281.89,2026-08-23 18:00:00,True
C14281,ACC-03837,7463.51,2026-08-17 23:00:00,True
C14282,ACC-03792,39587.45,2026-08-23 12:00:00,True
C14283,ACC-00651,9739.84,2026-08-26 06:00:00,True
C14284,ACC-06326,9715.3,2026-08-29 11:00:00,True
C14285,ACC-01859,14429.85,2026-09-05 12:00:00,True
C14286,ACC-02869,11135.45,2026-09-01 19:00:00,True
C14287,ACC-07533,14589.26,2026-08-14 21:00:00,True
C14288,ACC-07449,10559.32,2026-08-19 12:00:00,True
C14289,ACC-05727,12319.15,2026-09-06 00:00:00,True
C14290,ACC-05399,6178.25,2026-08-23 06:00:00,True
C14291,ACC-00039,8982.32,2026-09-07 03:00:00,True
C14292,ACC-00591,12682.14,2026-09-03 18:00:00,True
C14293,ACC-01150,8968.61,2026-08-15 22:00:00,True
C14294,ACC-02814,51632.93,2026-08-30 16:00:00,True
C14295,ACC-00925,10056.27,2026-08-23 04:00:00,True
C14296,ACC-05932,14934.76,2026-08-20 10:00:00,True
C14297,ACC-07049,11420.31,2026-09-07 07:00:00,True
C14298,ACC-06031,12186.05,2026-08-19 00:00:00,True
C14299,ACC-07080,5884.31,2026-08-22 22:00:00,True
C14300,ACC-00794,14895.74,2026-08-27 22:00:00,True
C14301,ACC-02806,11819.28,2026-09-09 23:00:00,True
C14302,ACC-03406,26504.31,2026-08-24 05:00:00,True
C14303,ACC-05450,37320.81,2026-09-03 05:00:00,True
C14304,ACC-04662,14087.1,2026-09-08 04:00:00,True
C14305,ACC-07344,9004.57,2026-09-08 09:00:00,True
C14306,ACC-06617,11544.53,2026-08-31 18:00:00,True
C14307,ACC-01628,35798.54,2026-08-22 15:00:00,True
C14308,ACC-04291,11953.59,2026-08-28 11:00:00,True
C14309,ACC-02377,5961.68,2026-08-22 15:00:00,True
C14310,ACC-05101,5996.89,2026-08-14 18:00:00,True
C14311,ACC-06558,5587.61,2026-08-24 00:00:00,True
C14312,ACC-07142,5988.82,2026-08-30 21:00:00,True
C14313,ACC-02110,12907.16,2026-08-19 10:00:00,True
C14314,ACC-02217,13769.05,2026-09-07 06:00:00,True
C14315,ACC-05979,5977.61,2026-08-15 14:00:00,True
C14316,ACC-00427,14262.23,2026-08-20 03:00:00,True
C14317,ACC-05654,14963.59,2026-08-15 12:00:00,True
C14318,ACC-05139,11690.07,2026-08-31 22:00:00,True
C14319,ACC-01496,14706.49,2026-09-10 07:00:00,True
C14320,ACC-03468,13030.04,2026-08-24 19:00:00,True
C14321,ACC-02481,5920.16,2026-09-08 03:00:00,True
C14322,ACC-00255,9593.77,2026-09-05 19:00:00,True
C14323,ACC-04028,8171.14,2026-08-21 03:00:00,True
C14324,ACC-05820,5750.83,2026-08-25 14:00:00,True
C14325,ACC-04289,14697.53,2026-08-22 06:00:00,True
C14326,ACC-01574,8685.02,2026-08-25 20:00:00,True
C14327,ACC-00243,37423.6,2026-08-29 03:00:00,True
C14328,ACC-01948,10968.12,2026-09-08 23:00:00,True
C14329,ACC-01925,6855.46,2026-08-27 15:00:00,True
C14330,ACC-07256,10478.68,2026-09-07 23:00:00,True
C14331,ACC-04045,8371.35,2026-08-15 01:00:00,True
C14332,ACC-05942,12576.6,2026-08-31 07:00:00,True
C14333,ACC-07192,8118.88,2026-08-25 13:00:00,True
C14334,ACC-00261,6389.31,2026-09-08 12:00:00,True
C14335,ACC-00121,9865.59,2026-08-30 03:00:00,True
C14336,ACC-01767,14342.37,2026-08-16 10:00:00,True
C14337,ACC-00764,10428.03,2026-08-26 18:00:00,True
C14338,ACC-02194,7759.17,2026-08-18 17:00:00,True
C14339,ACC-04180,80833.73,2026-08-25 01:00:00,True
C14340,ACC-03610,8669.58,2026-08-30 00:00:00,True
C14341,ACC-00671,13739.65,2026-09-02 00:00:00,True
C14342,ACC-02542,28905.65,2026-08-26 12:00:00,True
C14343,ACC-06362,6613.38,2026-08-29 15:00:00,True
C14344,ACC-00543,97374.57,2026-09-03 08:00:00,True
C14345,ACC-04896,6647.32,2026-08-27 08:00:00,True
C14346,ACC-06002,10920.49,2026-08-20 20:00:00,True
C14347,ACC-04697,60843.09,2026-08-15 12:00:00,True
C14348,ACC-01457,7626.37,2026-09-06 16:00:00,True
C14349,ACC-01156,9099.9,2026-08-25 19:00:00,True
C14350,ACC-03632,12327.64,2026-08-27 03:00:00,True
C14351,ACC-03046,21099.26,2026-08-21 08:00:00,True
C14352,ACC-07314,10525.5,2026-08-15 02:00:00,True
C14353,ACC-03527,12842.48,2026-08-29 21:00:00,True
C14354,ACC-07769,8060.61,2026-08-22 18:00:00,True
C14355,ACC-02966,10447.31,2026-08-17 12:00:00,True
C14356,ACC-01804,10759.13,2026-09-02 07:00:00,True
C14357,ACC-07713,13341.16,2026-08-18 12:00:00,True
C14358,ACC-07599,10664.39,2026-08-21 23:00:00,True
C14359,ACC-02240,7980.37,2026-09-08 14:00:00,True
C14360,ACC-03205,11077.37,2026-09-05 20:00:00,True
C14361,ACC-02095,5147.73,2026-08-23 23:00:00,True
C14362,ACC-03884,5484.71,2026-09-07 13:00:00,True
C14363,ACC-06776,9596.98,2026-08-30 23:00:00,True
C14364,ACC-07675,12561.46,2026-09-02 22:00:00,True
C14365,ACC-04752,24686.9,2026-08-29 22:00:00,True
C14366,ACC-00748,11350.18,2026-08-30 05:00:00,True
C14367,ACC-00208,31267.09,2026-08-25 04:00:00,True
C14368,ACC-00998,50733.82,2026-09-02 07:00:00,True
C14369,ACC-02173,10631.0,2026-08-14 21:00:00,True
C14370,ACC-04157,6621.52,2026-08-29 12:00:00,True
C14371,ACC-04957,9521.78,2026-09-05 01:00:00,True
C14372,ACC-02068,7216.23,2026-09-03 06:00:00,True
C14373,ACC-01524,12948.28,2026-09-05 17:00:00,True
C14374,ACC-05483,7911.17,2026-08-19 17:00:00,True
C14375,ACC-06814,90539.71,2026-09-05 05:00:00,True
C14376,ACC-06198,5906.46,2026-08-21 17:00:00,True
C14377,ACC-01563,9853.73,2026-09-05 09:00:00,True
C14378,ACC-07634,6388.35,2026-09-04 17:00:00,True
C14379,ACC-00187,8020.35,2026-09-06 12:00:00,True
C14380,ACC-06541,10415.74,2026-08-27 22:00:00,True
C14381,ACC-02860,14051.73,2026-08-17 07:00:00,True
C14382,ACC-06994,7407.38,2026-08-29 15:00:00,True
C14383,ACC-01117,8824.5,2026-09-05 00:00:00,True
C14384,ACC-07376,13584.38,2026-09-03 21:00:00,True
C14385,ACC-04629,8962.15,2026-08-15 12:00:00,True
C14386,ACC-07051,12515.24,2026-09-06 01:00:00,True
C14387,ACC-06297,13390.02,2026-09-04 09:00:00,True
C14388,ACC-07202,10001.12,2026-08-23 07:00:00,True
C14389,ACC-03143,12802.35,2026-08-31 19:00:00,True
C14390,ACC-06254,5075.9,2026-08-15 01:00:00,True
C14391,ACC-01823,9179.87,2026-09-06 11:00:00,True
C14392,ACC-05705,71690.21,2026-08-19 18:00:00,True
C14393,ACC-01929,10817.67,2026-09-04 14:00:00,True
C14394,ACC-05837,5994.5,2026-08-30 23:00:00,True
C14395,ACC-07808,13416.86,2026-09-06 07:00:00,True
C14396,ACC-06731,12179.42,2026-08-28 14:00:00,True
C14397,ACC-03304,9922.29,2026-09-01 14:00:00,True
C14398,ACC-04526,8684.66,2026-08-24 13:00:00,True
C14399,ACC-06208,5024.57,2026-08-22 03:00:00,True
C14400,ACC-05129,14975.01,2026-08-26 18:00:00,True
C14401,ACC-01640,7269.04,2026-08-16 08:00:00,True
C14402,ACC-02530,12269.56,2026-09-01 01:00:00,True
